category,price,quantity,payment_method,device_type,channel,order_year,order_month,order_day,order_dayofweek,order_hour,shipping_year,shipping_month,shipping_day,shipping_time,cluster
Books,389.11,2,Google Pay,Tablet,Organic,2024,8,1,3,14,2024,8,4,3,3
Toys,107.42,1,Credit Card,Tablet,Organic,2024,8,1,3,14,2024,8,4,3,3
Toys,374.17,1,Google Pay,Mobile,Organic,2024,8,1,3,14,2024,8,4,3,3
Electronics,364.14,4,Debit Card,Tablet,Social,2024,8,1,3,14,2024,8,4,3,3
Home,339.47,4,Google Pay,Desktop,Organic,2024,8,1,3,14,2024,8,8,7,3
Toys,46.23,1,PayPal,Desktop,Organic,2024,8,1,3,14,2024,8,4,3,3
Books,66.17,1,Apple Pay,Mobile,Organic,2024,8,2,4,14,2024,8,4,2,3
Books,380.46,4,Debit Card,Mobile,Organic,2024,8,2,4,14,2024,8,6,4,3
Clothing,274.42,2,Google Pay,Mobile,Social,2024,8,2,4,14,2024,8,9,7,3
Electronics,63.97,2,Google Pay,Tablet,Social,2024,8,2,4,14,2024,8,9,7,3
Toys,313.7,1,Credit Card,Mobile,Social,2024,8,2,4,14,2024,8,9,7,3
Electronics,157.0,1,PayPal,Tablet,Email,2024,8,2,4,14,2024,8,6,4,3
Toys,320.31,1,PayPal,Mobile,Email,2024,8,2,4,14,2024,8,3,1,3
Home,393.58,4,Credit Card,Tablet,Paid Search,2024,8,2,4,14,2024,8,4,2,3
Home,332.41,2,Credit Card,Desktop,Paid Search,2024,8,2,4,14,2024,8,3,1,3
Toys,389.43,7,Debit Card,Mobile,Email,2024,8,2,4,14,2024,8,5,3,3
Books,131.48,1,Debit Card,Tablet,Email,2024,8,2,4,14,2024,8,3,1,3
Toys,285.3,3,Credit Card,Desktop,Email,2024,8,2,4,14,2024,8,7,5,3
Electronics,467.04,4,Google Pay,Tablet,Paid Search,2024,8,2,4,14,2024,8,3,1,3
Electronics,467.81,2,Apple Pay,Tablet,Social,2024,8,2,4,14,2024,8,9,7,3
Books,370.74,2,Google Pay,Mobile,Paid Search,2024,8,2,4,14,2024,8,8,6,3
Beauty,120.28,1,PayPal,Mobile,Email,2024,8,2,4,14,2024,8,8,6,3
Electronics,141.65,1,PayPal,Mobile,Paid Search,2024,8,2,4,14,2024,8,9,7,3
Toys,333.05,2,Debit Card,Mobile,Organic,2024,8,2,4,14,2024,8,4,2,3
Beauty,384.97,2,Google Pay,Desktop,Organic,2024,8,2,4,14,2024,8,8,6,3
Clothing,328.23,1,Apple Pay,Desktop,Paid Search,2024,8,3,5,14,2024,8,6,3,3
Toys,26.76,1,Google Pay,Desktop,Organic,2024,8,3,5,14,2024,8,4,1,3
Home,388.33,1,Debit Card,Mobile,Organic,2024,8,3,5,14,2024,8,4,1,3
Electronics,143.12,4,Google Pay,Mobile,Social,2024,8,3,5,14,2024,8,6,3,3
Toys,146.24,3,Apple Pay,Tablet,Paid Search,2024,8,3,5,14,2024,8,6,3,3
Clothing,151.74,6,Apple Pay,Mobile,Email,2024,8,3,5,14,2024,8,9,6,3
Toys,445.33,1,Credit Card,Desktop,Social,2024,8,3,5,14,2024,8,4,1,3
Clothing,334.19,1,Credit Card,Tablet,Organic,2024,8,3,5,14,2024,8,6,3,3
Books,212.16,1,Google Pay,Tablet,Organic,2024,8,3,5,14,2024,8,10,7,3
Clothing,189.9,1,Credit Card,Desktop,Paid Search,2024,8,3,5,14,2024,8,9,6,3
Toys,289.28,2,Google Pay,Mobile,Email,2024,8,3,5,14,2024,8,8,5,3
Toys,104.57,2,PayPal,Tablet,Paid Search,2024,8,3,5,14,2024,8,7,4,3
Home,438.13,3,PayPal,Desktop,Email,2024,8,3,5,14,2024,8,8,5,3
Electronics,169.41,1,Debit Card,Tablet,Social,2024,8,3,5,14,2024,8,5,2,3
Books,134.68,1,Google Pay,Desktop,Social,2024,8,3,5,14,2024,8,8,5,3
Toys,121.98,1,PayPal,Tablet,Social,2024,8,3,5,14,2024,8,4,1,3
Toys,255.63,1,Debit Card,Tablet,Organic,2024,8,3,5,14,2024,8,8,5,3
Electronics,452.1,1,Google Pay,Tablet,Email,2024,8,3,5,14,2024,8,9,6,3
Books,122.67,3,PayPal,Mobile,Email,2024,8,3,5,14,2024,8,10,7,3
Beauty,288.27,1,Credit Card,Mobile,Email,2024,8,3,5,14,2024,8,10,7,3
Home,442.72,1,Apple Pay,Mobile,Organic,2024,8,3,5,14,2024,8,7,4,3
Clothing,362.11,2,PayPal,Tablet,Social,2024,8,3,5,14,2024,8,10,7,3
Home,232.4,2,PayPal,Tablet,Email,2024,8,3,5,14,2024,8,8,5,3
Electronics,113.24,1,Google Pay,Tablet,Social,2024,8,4,6,14,2024,8,8,4,3
Clothing,392.33,1,Credit Card,Mobile,Social,2024,8,4,6,14,2024,8,10,6,3
Home,138.28,2,Google Pay,Tablet,Organic,2024,8,4,6,14,2024,8,10,6,3
Electronics,58.95,1,Debit Card,Mobile,Paid Search,2024,8,4,6,14,2024,8,7,3,3
Books,5.62,2,Credit Card,Mobile,Email,2024,8,4,6,14,2024,8,11,7,3
Electronics,373.88,1,Google Pay,Mobile,Organic,2024,8,4,6,14,2024,8,6,2,3
Home,362.63,1,PayPal,Mobile,Social,2024,8,4,6,14,2024,8,10,6,3
Clothing,111.54,1,Credit Card,Mobile,Social,2024,8,4,6,14,2024,8,11,7,3
Clothing,475.97,1,PayPal,Desktop,Paid Search,2024,8,4,6,14,2024,8,6,2,3
Home,435.88,2,Credit Card,Mobile,Social,2024,8,4,6,14,2024,8,5,1,3
Clothing,33.29,1,Debit Card,Mobile,Organic,2024,8,4,6,14,2024,8,9,5,3
Clothing,274.57,1,Debit Card,Desktop,Social,2024,8,4,6,14,2024,8,8,4,3
Toys,98.78,1,Apple Pay,Desktop,Social,2024,8,4,6,14,2024,8,5,1,3
Electronics,459.77,2,Credit Card,Mobile,Paid Search,2024,8,4,6,14,2024,8,8,4,3
Books,321.98,1,Debit Card,Desktop,Paid Search,2024,8,4,6,14,2024,8,10,6,3
Electronics,346.49,3,Credit Card,Mobile,Email,2024,8,4,6,14,2024,8,5,1,3
Beauty,50.42,1,Apple Pay,Desktop,Organic,2024,8,4,6,14,2024,8,5,1,3
Electronics,371.8,1,Debit Card,Tablet,Paid Search,2024,8,4,6,14,2024,8,6,2,3
Books,118.33,3,PayPal,Tablet,Social,2024,8,4,6,14,2024,8,8,4,3
Electronics,270.87,1,PayPal,Mobile,Organic,2024,8,4,6,14,2024,8,11,7,3
Electronics,259.92,2,Debit Card,Desktop,Email,2024,8,4,6,14,2024,8,8,4,3
Beauty,237.03,1,PayPal,Tablet,Social,2024,8,4,6,14,2024,8,10,6,3
Electronics,84.47,4,PayPal,Desktop,Social,2024,8,4,6,14,2024,8,5,1,3
Books,200.04,3,Apple Pay,Desktop,Social,2024,8,4,6,14,2024,8,9,5,3
Toys,310.08,1,Credit Card,Tablet,Social,2024,8,4,6,14,2024,8,10,6,3
Toys,287.56,3,Debit Card,Tablet,Email,2024,8,4,6,14,2024,8,10,6,3
Clothing,378.74,1,Google Pay,Tablet,Paid Search,2024,8,4,6,14,2024,8,9,5,3
Electronics,314.47,1,Apple Pay,Desktop,Social,2024,8,4,6,14,2024,8,9,5,3
Toys,200.86,1,Google Pay,Tablet,Organic,2024,8,4,6,14,2024,8,11,7,3
Clothing,300.96,1,PayPal,Desktop,Organic,2024,8,4,6,14,2024,8,8,4,3
Electronics,202.42,2,Google Pay,Tablet,Social,2024,8,4,6,14,2024,8,10,6,3
Books,18.83,1,Google Pay,Tablet,Social,2024,8,4,6,14,2024,8,10,6,3
Electronics,131.83,1,PayPal,Desktop,Organic,2024,8,4,6,14,2024,8,9,5,3
Electronics,239.93,4,Apple Pay,Tablet,Social,2024,8,5,0,14,2024,8,8,3,3
Books,291.38,2,Google Pay,Tablet,Organic,2024,8,5,0,14,2024,8,6,1,3
Electronics,132.26,2,Debit Card,Tablet,Email,2024,8,5,0,14,2024,8,10,5,3
Books,36.48,1,Credit Card,Desktop,Organic,2024,8,5,0,14,2024,8,6,1,3
Toys,255.46,3,PayPal,Mobile,Social,2024,8,5,0,14,2024,8,11,6,3
Home,202.82,3,Credit Card,Mobile,Paid Search,2024,8,5,0,14,2024,8,6,1,3
Toys,349.07,1,PayPal,Mobile,Organic,2024,8,5,0,14,2024,8,10,5,3
Beauty,51.65,2,Apple Pay,Tablet,Social,2024,8,5,0,14,2024,8,11,6,3
Electronics,426.91,2,PayPal,Desktop,Email,2024,8,5,0,14,2024,8,7,2,3
Home,51.86,1,PayPal,Desktop,Social,2024,8,5,0,14,2024,8,10,5,3
Books,299.86,2,Apple Pay,Desktop,Email,2024,8,5,0,14,2024,8,9,4,3
Beauty,297.39,1,Apple Pay,Tablet,Paid Search,2024,8,5,0,14,2024,8,7,2,3
Books,462.26,2,Credit Card,Desktop,Organic,2024,8,5,0,14,2024,8,12,7,3
Books,102.92,3,Credit Card,Mobile,Paid Search,2024,8,5,0,14,2024,8,12,7,3
Clothing,290.34,4,Google Pay,Tablet,Organic,2024,8,5,0,14,2024,8,11,6,3
Toys,14.41,4,Google Pay,Tablet,Organic,2024,8,5,0,14,2024,8,10,5,3
Books,134.36,4,Apple Pay,Mobile,Email,2024,8,5,0,14,2024,8,9,4,3
Electronics,21.74,1,PayPal,Mobile,Email,2024,8,5,0,14,2024,8,10,5,3
Home,11.25,1,Apple Pay,Desktop,Paid Search,2024,8,5,0,14,2024,8,6,1,3
Beauty,36.1,1,Apple Pay,Desktop,Organic,2024,8,5,0,14,2024,8,7,2,3
Beauty,445.95,6,Apple Pay,Desktop,Email,2024,8,5,0,14,2024,8,7,2,3
Electronics,447.6,3,Apple Pay,Mobile,Email,2024,8,5,0,14,2024,8,6,1,3
Clothing,279.05,1,Debit Card,Tablet,Paid Search,2024,8,5,0,14,2024,8,12,7,3
Clothing,311.64,3,PayPal,Mobile,Organic,2024,8,5,0,14,2024,8,10,5,3
Electronics,46.41,2,Google Pay,Desktop,Social,2024,8,5,0,14,2024,8,9,4,3
Beauty,475.11,1,Debit Card,Desktop,Social,2024,8,6,1,14,2024,8,8,2,3
Beauty,41.62,1,Debit Card,Mobile,Social,2024,8,6,1,14,2024,8,12,6,3
Electronics,259.83,2,Google Pay,Mobile,Email,2024,8,6,1,14,2024,8,10,4,3
Electronics,380.43,3,PayPal,Desktop,Social,2024,8,6,1,14,2024,8,9,3,3
Clothing,119.78,2,PayPal,Mobile,Email,2024,8,6,1,14,2024,8,12,6,3
Toys,113.97,2,Apple Pay,Tablet,Organic,2024,8,6,1,14,2024,8,12,6,3
Clothing,384.7,4,Credit Card,Tablet,Organic,2024,8,6,1,14,2024,8,13,7,3
Home,242.76,1,Credit Card,Desktop,Organic,2024,8,6,1,14,2024,8,9,3,3
Beauty,31.89,4,Credit Card,Desktop,Email,2024,8,6,1,14,2024,8,10,4,3
Books,448.73,3,PayPal,Tablet,Paid Search,2024,8,6,1,14,2024,8,9,3,3
Books,118.91,2,Apple Pay,Desktop,Email,2024,8,6,1,14,2024,8,13,7,3
Clothing,265.37,2,Apple Pay,Mobile,Social,2024,8,6,1,14,2024,8,9,3,3
Books,100.99,1,PayPal,Desktop,Email,2024,8,6,1,14,2024,8,8,2,3
Home,217.61,1,Debit Card,Desktop,Social,2024,8,6,1,14,2024,8,10,4,3
Home,211.34,1,Apple Pay,Tablet,Social,2024,8,6,1,14,2024,8,8,2,3
Books,402.11,1,Google Pay,Mobile,Organic,2024,8,6,1,14,2024,8,8,2,3
Electronics,246.48,1,Credit Card,Desktop,Organic,2024,8,6,1,14,2024,8,10,4,3
Toys,362.96,3,PayPal,Desktop,Social,2024,8,7,2,14,2024,8,11,4,3
Electronics,229.75,6,Debit Card,Desktop,Social,2024,8,7,2,14,2024,8,13,6,3
Clothing,364.3,1,PayPal,Mobile,Social,2024,8,7,2,14,2024,8,12,5,3
Clothing,249.71,1,Apple Pay,Desktop,Email,2024,8,7,2,14,2024,8,12,5,3
Home,130.22,1,Google Pay,Tablet,Social,2024,8,7,2,14,2024,8,10,3,3
Toys,75.69,1,Debit Card,Tablet,Social,2024,8,7,2,14,2024,8,8,1,3
Beauty,414.31,2,PayPal,Desktop,Email,2024,8,7,2,14,2024,8,12,5,3
Beauty,421.97,1,Google Pay,Mobile,Organic,2024,8,7,2,14,2024,8,8,1,3
Books,358.63,1,Google Pay,Desktop,Email,2024,8,7,2,14,2024,8,12,5,3
Clothing,252.7,3,PayPal,Mobile,Social,2024,8,7,2,14,2024,8,13,6,3
Beauty,333.26,1,Debit Card,Mobile,Email,2024,8,7,2,14,2024,8,14,7,3
Toys,262.47,3,Apple Pay,Desktop,Paid Search,2024,8,7,2,14,2024,8,11,4,3
Clothing,340.3,1,Google Pay,Mobile,Organic,2024,8,7,2,14,2024,8,9,2,3
Beauty,77.87,3,Apple Pay,Mobile,Social,2024,8,7,2,14,2024,8,9,2,3
Beauty,250.88,1,Google Pay,Mobile,Paid Search,2024,8,7,2,14,2024,8,10,3,3
Electronics,204.5,1,PayPal,Mobile,Paid Search,2024,8,7,2,14,2024,8,11,4,3
Beauty,307.7,2,Apple Pay,Desktop,Social,2024,8,7,2,14,2024,8,9,2,3
Toys,464.1,3,PayPal,Desktop,Paid Search,2024,8,7,2,14,2024,8,14,7,3
Beauty,111.14,1,Apple Pay,Mobile,Organic,2024,8,7,2,14,2024,8,11,4,3
Home,115.89,1,Credit Card,Mobile,Social,2024,8,7,2,14,2024,8,8,1,3
Clothing,209.27,5,Apple Pay,Tablet,Organic,2024,8,7,2,14,2024,8,14,7,3
Beauty,356.33,1,Apple Pay,Tablet,Paid Search,2024,8,7,2,14,2024,8,10,3,3
Electronics,360.55,3,Debit Card,Desktop,Social,2024,8,7,2,14,2024,8,10,3,3
Clothing,481.96,1,PayPal,Tablet,Social,2024,8,7,2,14,2024,8,13,6,3
Home,276.25,4,Debit Card,Mobile,Email,2024,8,7,2,14,2024,8,12,5,3
Clothing,257.36,2,Google Pay,Tablet,Social,2024,8,7,2,14,2024,8,9,2,3
Toys,183.36,1,Google Pay,Tablet,Email,2024,8,7,2,14,2024,8,8,1,3
Home,119.73,2,Google Pay,Mobile,Social,2024,8,7,2,14,2024,8,13,6,3
Home,480.46,1,PayPal,Desktop,Social,2024,8,7,2,14,2024,8,12,5,3
Books,53.54,1,PayPal,Tablet,Social,2024,8,7,2,14,2024,8,8,1,3
Electronics,343.27,1,Apple Pay,Mobile,Organic,2024,8,7,2,14,2024,8,11,4,3
Beauty,372.79,2,Debit Card,Tablet,Email,2024,8,7,2,14,2024,8,10,3,3
Electronics,185.34,2,Credit Card,Mobile,Email,2024,8,7,2,14,2024,8,10,3,3
Clothing,247.03,1,Apple Pay,Desktop,Organic,2024,8,7,2,14,2024,8,9,2,3
Toys,46.46,3,Google Pay,Tablet,Social,2024,8,8,3,14,2024,8,12,4,3
Toys,243.89,2,PayPal,Mobile,Social,2024,8,8,3,14,2024,8,10,2,3
Beauty,81.46,6,Google Pay,Tablet,Email,2024,8,8,3,14,2024,8,14,6,3
Toys,119.66,1,Apple Pay,Mobile,Email,2024,8,8,3,14,2024,8,11,3,3
Clothing,87.46,3,Credit Card,Mobile,Organic,2024,8,8,3,14,2024,8,9,1,3
Toys,251.57,1,Apple Pay,Tablet,Email,2024,8,8,3,14,2024,8,10,2,3
Electronics,358.18,3,Credit Card,Tablet,Social,2024,8,8,3,14,2024,8,12,4,3
Home,173.38,4,PayPal,Tablet,Organic,2024,8,8,3,14,2024,8,12,4,3
Beauty,102.54,4,Apple Pay,Tablet,Email,2024,8,8,3,14,2024,8,9,1,3
Toys,47.85,2,Credit Card,Desktop,Paid Search,2024,8,8,3,14,2024,8,12,4,3
Beauty,25.48,2,Google Pay,Mobile,Organic,2024,8,8,3,14,2024,8,9,1,3
Clothing,486.51,3,Debit Card,Mobile,Organic,2024,8,8,3,14,2024,8,14,6,3
Clothing,170.8,2,Apple Pay,Desktop,Paid Search,2024,8,8,3,14,2024,8,15,7,3
Clothing,442.43,2,Apple Pay,Mobile,Paid Search,2024,8,8,3,14,2024,8,9,1,3
Electronics,167.26,2,Apple Pay,Tablet,Social,2024,8,8,3,14,2024,8,10,2,3
Clothing,217.3,1,Apple Pay,Desktop,Organic,2024,8,8,3,14,2024,8,15,7,3
Home,75.28,1,Debit Card,Mobile,Organic,2024,8,8,3,14,2024,8,10,2,3
Beauty,143.98,3,Credit Card,Mobile,Paid Search,2024,8,8,3,14,2024,8,15,7,3
Clothing,255.84,2,Apple Pay,Tablet,Email,2024,8,8,3,14,2024,8,11,3,3
Clothing,8.42,1,Debit Card,Desktop,Email,2024,8,8,3,14,2024,8,15,7,3
Home,31.25,3,Apple Pay,Tablet,Organic,2024,8,8,3,14,2024,8,13,5,3
Electronics,53.97,2,Credit Card,Tablet,Email,2024,8,8,3,14,2024,8,9,1,3
Home,240.52,2,Debit Card,Desktop,Organic,2024,8,8,3,14,2024,8,9,1,3
Books,5.88,3,Debit Card,Desktop,Email,2024,8,8,3,14,2024,8,10,2,3
Clothing,231.11,2,PayPal,Tablet,Organic,2024,8,8,3,14,2024,8,11,3,3
Home,277.06,3,PayPal,Tablet,Email,2024,8,9,4,14,2024,8,14,5,3
Electronics,194.08,1,Debit Card,Desktop,Social,2024,8,9,4,14,2024,8,13,4,3
Clothing,81.62,2,Google Pay,Desktop,Paid Search,2024,8,9,4,14,2024,8,10,1,3
Electronics,276.24,1,PayPal,Mobile,Email,2024,8,9,4,14,2024,8,14,5,3
Home,180.76,2,Credit Card,Desktop,Paid Search,2024,8,9,4,14,2024,8,16,7,3
Home,5.08,3,Google Pay,Mobile,Social,2024,8,9,4,14,2024,8,16,7,3
Electronics,418.6,2,PayPal,Tablet,Organic,2024,8,9,4,14,2024,8,13,4,3
Beauty,354.05,1,Debit Card,Mobile,Email,2024,8,9,4,14,2024,8,13,4,3
Books,139.85,2,Credit Card,Mobile,Organic,2024,8,9,4,14,2024,8,14,5,3
Toys,170.07,1,Credit Card,Mobile,Organic,2024,8,9,4,14,2024,8,13,4,3
Books,273.25,2,Credit Card,Tablet,Paid Search,2024,8,9,4,14,2024,8,11,2,3
Books,213.16,1,Google Pay,Desktop,Organic,2024,8,9,4,14,2024,8,15,6,3
Toys,466.74,1,PayPal,Tablet,Social,2024,8,9,4,14,2024,8,12,3,3
Home,166.77,2,Credit Card,Tablet,Paid Search,2024,8,9,4,14,2024,8,14,5,3
Toys,467.69,1,Google Pay,Desktop,Email,2024,8,9,4,14,2024,8,14,5,3
Home,152.39,2,Debit Card,Tablet,Paid Search,2024,8,9,4,14,2024,8,13,4,3
Home,123.94,2,Google Pay,Tablet,Email,2024,8,9,4,14,2024,8,15,6,3
Home,8.97,6,Apple Pay,Tablet,Organic,2024,8,9,4,14,2024,8,16,7,3
Beauty,370.99,1,Google Pay,Desktop,Organic,2024,8,9,4,14,2024,8,11,2,3
Toys,159.14,5,Apple Pay,Mobile,Email,2024,8,9,4,14,2024,8,13,4,3
Electronics,235.67,1,Debit Card,Tablet,Paid Search,2024,8,9,4,14,2024,8,15,6,3
Toys,59.29,1,Google Pay,Tablet,Paid Search,2024,8,9,4,14,2024,8,12,3,3
Beauty,168.11,1,Debit Card,Mobile,Email,2024,8,9,4,14,2024,8,15,6,3
Toys,451.36,2,Apple Pay,Tablet,Email,2024,8,9,4,14,2024,8,12,3,3
Home,217.42,1,Debit Card,Tablet,Social,2024,8,9,4,14,2024,8,10,1,3
Clothing,31.71,2,Apple Pay,Desktop,Email,2024,8,10,5,14,2024,8,13,3,3
Home,124.82,2,Apple Pay,Desktop,Organic,2024,8,10,5,14,2024,8,15,5,3
Toys,23.01,2,Apple Pay,Tablet,Organic,2024,8,10,5,14,2024,8,14,4,3
Beauty,353.77,2,PayPal,Desktop,Paid Search,2024,8,10,5,14,2024,8,16,6,3
Home,187.1,1,Google Pay,Mobile,Organic,2024,8,10,5,14,2024,8,14,4,3
Electronics,258.73,3,PayPal,Tablet,Paid Search,2024,8,10,5,14,2024,8,16,6,3
Clothing,493.17,1,Credit Card,Mobile,Social,2024,8,10,5,14,2024,8,14,4,3
Beauty,444.59,1,Credit Card,Tablet,Email,2024,8,10,5,14,2024,8,17,7,3
Clothing,215.87,3,Google Pay,Desktop,Email,2024,8,10,5,14,2024,8,16,6,3
Toys,424.64,3,Apple Pay,Mobile,Social,2024,8,10,5,14,2024,8,12,2,3
Beauty,169.94,2,Debit Card,Mobile,Organic,2024,8,10,5,14,2024,8,11,1,3
Clothing,157.2,4,PayPal,Desktop,Social,2024,8,10,5,14,2024,8,16,6,3
Home,172.46,1,Apple Pay,Mobile,Social,2024,8,10,5,14,2024,8,12,2,3
Toys,82.58,1,Google Pay,Desktop,Organic,2024,8,10,5,14,2024,8,14,4,3
Electronics,305.21,1,Debit Card,Tablet,Paid Search,2024,8,10,5,14,2024,8,13,3,3
Books,409.06,3,Credit Card,Tablet,Organic,2024,8,10,5,14,2024,8,14,4,3
Books,256.43,3,Google Pay,Tablet,Paid Search,2024,8,10,5,14,2024,8,11,1,3
Clothing,72.52,4,Credit Card,Desktop,Email,2024,8,10,5,14,2024,8,11,1,3
Beauty,29.42,3,PayPal,Desktop,Email,2024,8,10,5,14,2024,8,15,5,3
Beauty,193.61,6,Debit Card,Desktop,Social,2024,8,10,5,14,2024,8,16,6,3
Home,310.08,3,Google Pay,Mobile,Organic,2024,8,10,5,14,2024,8,13,3,3
Toys,105.89,3,Apple Pay,Tablet,Organic,2024,8,10,5,14,2024,8,17,7,3
Books,144.4,1,Debit Card,Desktop,Social,2024,8,11,6,14,2024,8,14,3,3
Books,150.47,2,Debit Card,Desktop,Paid Search,2024,8,11,6,14,2024,8,13,2,3
Home,416.43,4,Google Pay,Mobile,Email,2024,8,11,6,14,2024,8,17,6,3
Books,279.6,5,PayPal,Mobile,Paid Search,2024,8,11,6,14,2024,8,13,2,3
Toys,407.93,1,Apple Pay,Mobile,Paid Search,2024,8,11,6,14,2024,8,15,4,3
Beauty,81.67,2,Credit Card,Desktop,Social,2024,8,11,6,14,2024,8,16,5,3
Home,225.59,1,Debit Card,Mobile,Social,2024,8,11,6,14,2024,8,12,1,3
Clothing,96.15,1,Debit Card,Tablet,Email,2024,8,11,6,14,2024,8,16,5,3
Beauty,183.48,3,Google Pay,Mobile,Social,2024,8,11,6,14,2024,8,15,4,3
Home,440.08,1,PayPal,Tablet,Organic,2024,8,11,6,14,2024,8,18,7,3
Home,122.38,1,Apple Pay,Mobile,Social,2024,8,11,6,14,2024,8,14,3,3
Toys,261.76,1,Debit Card,Mobile,Organic,2024,8,11,6,14,2024,8,18,7,3
Books,207.22,5,Credit Card,Mobile,Organic,2024,8,11,6,14,2024,8,13,2,3
Home,219.23,1,Apple Pay,Tablet,Email,2024,8,11,6,14,2024,8,16,5,3
Books,292.84,1,Debit Card,Desktop,Email,2024,8,11,6,14,2024,8,15,4,3
Clothing,355.45,2,Debit Card,Desktop,Email,2024,8,11,6,14,2024,8,18,7,3
Toys,186.99,2,Credit Card,Mobile,Social,2024,8,11,6,14,2024,8,16,5,3
Clothing,209.54,2,Apple Pay,Mobile,Paid Search,2024,8,11,6,14,2024,8,18,7,3
Home,302.1,2,Debit Card,Mobile,Organic,2024,8,11,6,14,2024,8,15,4,3
Electronics,80.25,5,Credit Card,Desktop,Social,2024,8,11,6,14,2024,8,13,2,3
Electronics,23.64,2,Debit Card,Desktop,Email,2024,8,11,6,14,2024,8,17,6,3
Books,403.06,1,Apple Pay,Desktop,Email,2024,8,11,6,14,2024,8,15,4,3
Electronics,409.98,2,Debit Card,Desktop,Paid Search,2024,8,11,6,14,2024,8,17,6,3
Toys,37.57,3,Debit Card,Mobile,Organic,2024,8,11,6,14,2024,8,14,3,3
Toys,224.38,2,Credit Card,Tablet,Email,2024,8,11,6,14,2024,8,13,2,3
Electronics,55.91,1,Debit Card,Desktop,Email,2024,8,12,0,14,2024,8,14,2,3
Toys,167.85,1,Credit Card,Tablet,Paid Search,2024,8,12,0,14,2024,8,15,3,3
Beauty,441.09,3,Credit Card,Desktop,Social,2024,8,12,0,14,2024,8,14,2,3
Books,422.75,1,Apple Pay,Mobile,Email,2024,8,12,0,14,2024,8,14,2,3
Clothing,212.9,3,Google Pay,Tablet,Organic,2024,8,12,0,14,2024,8,18,6,3
Beauty,226.71,4,PayPal,Mobile,Organic,2024,8,12,0,14,2024,8,14,2,3
Books,82.93,2,PayPal,Desktop,Organic,2024,8,12,0,14,2024,8,16,4,3
Beauty,489.72,1,Credit Card,Mobile,Organic,2024,8,12,0,14,2024,8,15,3,3
Clothing,265.66,1,Debit Card,Desktop,Paid Search,2024,8,12,0,14,2024,8,14,2,3
Electronics,402.39,3,Credit Card,Mobile,Paid Search,2024,8,12,0,14,2024,8,15,3,3
Electronics,106.4,1,Debit Card,Mobile,Organic,2024,8,12,0,14,2024,8,19,7,3
Beauty,148.27,2,Google Pay,Desktop,Social,2024,8,12,0,14,2024,8,18,6,3
Toys,186.32,4,PayPal,Tablet,Organic,2024,8,12,0,14,2024,8,16,4,3
Home,460.61,1,Credit Card,Mobile,Paid Search,2024,8,12,0,14,2024,8,16,4,3
Toys,78.57,1,Google Pay,Tablet,Organic,2024,8,12,0,14,2024,8,17,5,3
Books,127.43,2,Google Pay,Desktop,Email,2024,8,12,0,14,2024,8,15,3,3
Books,460.54,1,Credit Card,Tablet,Email,2024,8,12,0,14,2024,8,15,3,3
Toys,389.53,3,Apple Pay,Mobile,Social,2024,8,12,0,14,2024,8,16,4,3
Home,166.57,1,Apple Pay,Mobile,Social,2024,8,12,0,14,2024,8,18,6,3
Toys,441.16,1,Apple Pay,Mobile,Social,2024,8,12,0,14,2024,8,19,7,3
Beauty,174.44,7,Credit Card,Tablet,Paid Search,2024,8,12,0,14,2024,8,13,1,3
Home,7.51,3,PayPal,Mobile,Email,2024,8,12,0,14,2024,8,16,4,3
Home,443.34,2,Credit Card,Mobile,Organic,2024,8,12,0,14,2024,8,14,2,3
Clothing,105.22,1,Debit Card,Tablet,Paid Search,2024,8,12,0,14,2024,8,14,2,3
Toys,99.05,2,Credit Card,Tablet,Organic,2024,8,12,0,14,2024,8,18,6,3
Toys,332.51,1,Apple Pay,Mobile,Social,2024,8,12,0,14,2024,8,17,5,3
Clothing,190.68,1,Google Pay,Tablet,Paid Search,2024,8,12,0,14,2024,8,14,2,3
Toys,54.33,3,Credit Card,Mobile,Organic,2024,8,12,0,14,2024,8,18,6,3
Books,275.11,2,Apple Pay,Mobile,Social,2024,8,12,0,14,2024,8,17,5,3
Electronics,430.61,4,PayPal,Desktop,Social,2024,8,12,0,14,2024,8,19,7,3
Clothing,49.47,2,Google Pay,Tablet,Email,2024,8,12,0,14,2024,8,18,6,3
Books,407.41,3,Google Pay,Tablet,Organic,2024,8,12,0,14,2024,8,19,7,3
Beauty,403.82,3,Google Pay,Mobile,Email,2024,8,12,0,14,2024,8,19,7,3
Home,304.66,1,Credit Card,Desktop,Organic,2024,8,12,0,14,2024,8,19,7,3
Beauty,225.47,3,Credit Card,Tablet,Organic,2024,8,12,0,14,2024,8,14,2,3
Toys,49.66,1,Google Pay,Mobile,Social,2024,8,12,0,14,2024,8,14,2,3
Books,260.48,1,Apple Pay,Desktop,Paid Search,2024,8,12,0,14,2024,8,15,3,3
Books,236.89,1,Debit Card,Desktop,Organic,2024,8,12,0,14,2024,8,14,2,3
Books,118.26,8,Credit Card,Desktop,Organic,2024,8,12,0,14,2024,8,19,7,3
Beauty,458.3,3,PayPal,Desktop,Social,2024,8,12,0,14,2024,8,19,7,3
Electronics,403.07,4,Google Pay,Desktop,Social,2024,8,12,0,14,2024,8,18,6,3
Home,474.64,1,Credit Card,Mobile,Paid Search,2024,8,12,0,14,2024,8,17,5,3
